i01,i02,i03,i05,i06,i07,i08,i09,i12,i13,i136,i14,i15,i16,i17,i18,i19,i20,i21,i22,i23,i24,i25,i26,i27,i28,i29,i30,i31,i32,i34,i35,i36,i37,i38,i39,i41,i42,i43,i44,i45,i46,i47,i48,i49,i57,i61,i65,i66,i67,i72,i74,i75,i76,i77,i79,i80,i81,i87,i88,i89,i97,timestamp,unknown,i04,i100,i101,i102,i111,i147,i59,i63,i68,i70,i82,i95,i96,i10,i104,i107,i11,i130,i132,i33,i50,i54,i64,i73,i83,i90,i53,i99,i123,i40,i52,i51,i71,i86,i91,i106,i125,i94,i98,i112,i78,i121,i117,i141,i103,i133,i84,i114,i120,i134,i109,i129,i105,i144,i122,i85,i118,i116,i108,i115,i119,i58,i131,i110,i113,i56,i139,i62,i127,i142,i135,i126,i145
385.0,10655.0,117.0,1178.0,1026672.0,856.0,21.0,47.0,217.0,536.0,1.0,7407.0,2012.0,548.0,2896.0,77.0,15.0,9.0,138.0,40.0,346.0,20.0,12.0,24.0,53.0,45938.0,20.0,293.0,1945.0,125.0,2734.0,0.0,52.0,0.0,431073.0,1169.0,375.0,222.0,297.0,5.0,1.0,16984.0,776.0,54.0,76.0,0.0,183.0,1.0,43.0,14.0,4.0,16.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,4.0,3.0,0.0,1536366900000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,81.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551.0,12759.0,89.0,1162.0,1039981.0,929.0,21.0,35.0,269.0,654.0,0.0,4947.0,2745.0,618.0,3026.0,74.0,70.0,3.0,104.0,55.0,295.0,9.0,20.0,24.0,100.0,30842.0,9.0,222.0,596.0,190.0,2944.0,0.0,17.0,55.0,451919.0,1191.0,481.0,275.0,319.0,5.0,0.0,17961.0,872.0,53.0,186.0,1.0,15.0,0.0,36.0,6.0,4.0,23.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,3.0,0.0,1536367200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,41.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558.0,11803.0,100.0,3447.0,1044544.0,593.0,21.0,34.0,239.0,606.0,0.0,5617.0,2832.0,637.0,3301.0,117.0,16.0,27.0,141.0,72.0,254.0,33.0,17.0,23.0,66.0,33707.0,18.0,212.0,545.0,119.0,2901.0,1.0,6.0,0.0,459115.0,1630.0,472.0,266.0,287.0,6.0,0.0,17504.0,938.0,53.0,105.0,3.0,1146.0,3.0,28.0,24.0,2.0,28.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,8.0,0.0,1536367500000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,75.0,14.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632.0,13556.0,98.0,1977.0,1054887.0,928.0,21.0,15.0,355.0,869.0,0.0,4049.0,3924.0,710.0,3874.0,43.0,20.0,7.0,139.0,55.0,461.0,1.0,17.0,29.0,79.0,50535.0,34.0,274.0,402.0,42.0,3415.0,3.0,14.0,15.0,458383.0,1504.0,378.0,245.0,364.0,5.0,0.0,17098.0,807.0,30.0,80.0,3.0,121.0,1.0,27.0,16.0,7.0,11.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,4.0,0.0,0.0,1536367800000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,27.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1039.0,15626.0,105.0,2553.0,1066559.0,979.0,21.0,16.0,269.0,787.0,0.0,4371.0,5708.0,730.0,4292.0,82.0,13.0,6.0,174.0,59.0,406.0,0.0,36.0,23.0,56.0,51840.0,28.0,258.0,413.0,44.0,3171.0,1.0,9.0,15.0,459101.0,1789.0,586.0,247.0,183.0,6.0,0.0,17543.0,725.0,51.0,113.0,4.0,130.0,0.0,16.0,7.0,4.0,1.0,0.0,7.0,0.0,1.0,4.0,0.0,0.0,8.0,0.0,0.0,1536368100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,51.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750.0,16347.0,134.0,1969.0,1088742.0,728.0,21.0,17.0,375.0,734.0,0.0,4374.0,6888.0,711.0,3961.0,178.0,22.0,6.0,171.0,63.0,397.0,3.0,47.0,13.0,315.0,77523.0,23.0,375.0,361.0,90.0,2864.0,1.0,10.0,39.0,491185.0,2379.0,734.0,288.0,258.0,10.0,409.0,21817.0,886.0,63.0,132.0,2.0,92.0,0.0,26.0,7.0,8.0,50.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,4.0,11.0,0.0,1536368400000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,138.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,2.0,86.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718.0,17583.0,298.0,1712.0,1114352.0,944.0,21.0,31.0,291.0,582.0,1.0,5748.0,5675.0,771.0,3798.0,119.0,45.0,5.0,170.0,61.0,435.0,8.0,39.0,24.0,83.0,28188.0,25.0,264.0,275.0,133.0,3089.0,8.0,35.0,21.0,491991.0,2226.0,709.0,257.0,488.0,14.0,0.0,21402.0,753.0,39.0,77.0,0.0,42.0,2.0,43.0,10.0,17.0,59.0,7.0,5.0,0.0,0.0,2.0,0.0,0.0,6.0,11.0,0.0,1536368700000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,69.0,0.0,5.0,9.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726.0,20203.0,199.0,1519.0,1145334.0,710.0,21.0,39.0,301.0,667.0,0.0,5500.0,4365.0,702.0,3854.0,133.0,185.0,6.0,288.0,63.0,456.0,122.0,37.0,41.0,170.0,68691.0,28.0,396.0,1185.0,180.0,3335.0,0.0,25.0,43.0,502247.0,2461.0,790.0,208.0,703.0,39.0,1.0,19047.0,630.0,45.0,80.0,2.0,81.0,1.0,55.0,18.0,8.0,1.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,1536369000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,16.0,1.0,80.0,0.0,7.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694.0,19215.0,151.0,1248.0,1155118.0,699.0,21.0,53.0,291.0,496.0,0.0,4122.0,4014.0,689.0,3612.0,199.0,157.0,5.0,172.0,57.0,601.0,30.0,72.0,35.0,119.0,57406.0,22.0,495.0,696.0,108.0,3094.0,6.0,16.0,67.0,498377.0,2570.0,782.0,183.0,416.0,24.0,0.0,17997.0,816.0,77.0,106.0,1.0,76.0,2.0,39.0,23.0,13.0,18.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,7.0,0.0,1536369300000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,21.0,38.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684.0,22504.0,182.0,1303.0,1151559.0,822.0,21.0,33.0,268.0,531.0,1.0,3561.0,4254.0,754.0,3485.0,47.0,61.0,8.0,170.0,52.0,439.0,27.0,36.0,25.0,100.0,44791.0,32.0,405.0,399.0,63.0,3684.0,1.0,5.0,159.0,501389.0,2728.0,870.0,180.0,599.0,17.0,2.0,18062.0,600.0,62.0,121.0,2.0,316.0,0.0,60.0,38.0,12.0,80.0,0.0,10.0,0.0,0.0,3.0,0.0,2.0,8.0,3.0,0.0,1536369600000,1.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,140.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,52.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
812.0,25912.0,288.0,1310.0,1180289.0,1073.0,21.0,15.0,261.0,570.0,2.0,2916.0,4145.0,655.0,4070.0,64.0,56.0,10.0,207.0,43.0,636.0,0.0,56.0,30.0,206.0,38930.0,28.0,440.0,591.0,109.0,3273.0,5.0,106.0,45.0,509240.0,2736.0,764.0,158.0,530.0,9.0,2.0,19412.0,693.0,101.0,120.0,1.0,109.0,2.0,33.0,10.0,3.0,79.0,5.0,13.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1536369900000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814.0,20912.0,225.0,1167.0,1225881.0,1268.0,21.0,28.0,329.0,503.0,0.0,3073.0,4046.0,752.0,3775.0,222.0,170.0,5.0,171.0,52.0,552.0,12.0,61.0,32.0,65.0,51742.0,22.0,587.0,659.0,103.0,3465.0,5.0,31.0,4.0,540160.0,2905.0,859.0,188.0,459.0,8.0,2.0,23547.0,790.0,107.0,301.0,1.0,76.0,1.0,35.0,22.0,30.0,7.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,1536370200000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,18.0,8.0,2.0,4.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660.0,23327.0,168.0,1253.0,1234876.0,941.0,21.0,24.0,297.0,395.0,2.0,4112.0,3464.0,759.0,3732.0,86.0,167.0,14.0,221.0,59.0,482.0,14.0,62.0,24.0,50.0,14595.0,18.0,439.0,1587.0,84.0,3127.0,9.0,22.0,41.0,514550.0,3001.0,921.0,172.0,471.0,19.0,871.0,18731.0,710.0,92.0,163.0,3.0,78.0,5.0,32.0,24.0,62.0,24.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,1.0,0.0,1536370500000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,4.0,75.0,5.0,1.0,1.0,3.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0
666.0,22837.0,237.0,1199.0,1230159.0,969.0,21.0,31.0,368.0,405.0,1.0,3121.0,4386.0,659.0,3830.0,337.0,331.0,5.0,194.0,41.0,552.0,9.0,30.0,27.0,177.0,76978.0,29.0,388.0,290.0,151.0,3222.0,10.0,20.0,89.0,530111.0,2798.0,1179.0,154.0,534.0,75.0,3.0,15554.0,774.0,50.0,165.0,4.0,43.0,2.0,43.0,23.0,47.0,21.0,7.0,0.0,0.0,2.0,3.0,0.0,0.0,9.0,0.0,0.0,1536370800000,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,43.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,39.0,10.0,1.0,8.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776.0,24132.0,246.0,2758.0,1248084.0,1015.0,21.0,18.0,362.0,515.0,0.0,3506.0,3212.0,757.0,4088.0,84.0,382.0,7.0,293.0,90.0,534.0,5.0,37.0,35.0,132.0,51902.0,31.0,571.0,1088.0,80.0,3239.0,5.0,16.0,117.0,529368.0,2997.0,1098.0,164.0,282.0,74.0,3.0,14614.0,770.0,77.0,184.0,1.0,169.0,2.0,30.0,18.0,26.0,101.0,0.0,3.0,0.0,2.0,3.0,0.0,1.0,1.0,7.0,0.0,1536371100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,41.0,1.0,3.0,13.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709.0,24361.0,257.0,3695.0,1252422.0,998.0,19.0,19.0,373.0,587.0,0.0,3128.0,4043.0,760.0,4048.0,103.0,303.0,5.0,157.0,49.0,471.0,4.0,71.0,34.0,110.0,51429.0,12.0,452.0,1292.0,191.0,3517.0,10.0,29.0,58.0,518281.0,2838.0,984.0,150.0,301.0,17.0,0.0,16553.0,924.0,92.0,39.0,7.0,983.0,2.0,38.0,11.0,11.0,75.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,1536371400000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,87.0,9.0,2.0,17.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769.0,25174.0,219.0,1528.0,1334194.0,978.0,21.0,18.0,311.0,470.0,1.0,4153.0,4245.0,887.0,3766.0,127.0,943.0,7.0,173.0,51.0,403.0,3.0,84.0,34.0,197.0,59636.0,18.0,459.0,1015.0,144.0,3404.0,11.0,53.0,18.0,607273.0,3127.0,968.0,181.0,486.0,7.0,2.0,16970.0,815.0,67.0,171.0,1.0,262.0,1.0,45.0,20.0,41.0,8.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1536371700000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,71.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,47.0,4.0,1.0,35.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682.0,26871.0,329.0,3639.0,1377336.0,1134.0,16.0,38.0,383.0,460.0,1.0,4055.0,3883.0,962.0,4079.0,1490.0,930.0,9.0,239.0,45.0,774.0,47.0,92.0,25.0,146.0,70103.0,26.0,554.0,260.0,143.0,3526.0,7.0,56.0,42.0,580860.0,4023.0,1226.0,189.0,720.0,53.0,0.0,18830.0,814.0,60.0,76.0,0.0,161.0,1.0,56.0,47.0,21.0,3.0,4.0,3.0,0.0,5.0,3.0,3.0,0.0,3.0,0.0,0.0,1536372000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,64.0,11.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,61.0,7.0,8.0,10.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609.0,26596.0,282.0,1877.0,1348432.0,1045.0,15.0,13.0,460.0,476.0,0.0,4288.0,3603.0,1017.0,3848.0,190.0,317.0,5.0,155.0,57.0,732.0,24.0,47.0,23.0,150.0,76457.0,27.0,722.0,2948.0,119.0,3923.0,13.0,21.0,208.0,562694.0,3784.0,1101.0,147.0,502.0,51.0,1.0,18836.0,1017.0,64.0,1.0,0.0,74.0,2.0,49.0,42.0,13.0,89.0,14.0,1.0,0.0,0.0,4.0,2.0,0.0,5.0,5.0,0.0,1536372300000,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,37.0,5.0,0.0,5.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644.0,27053.0,185.0,1477.0,1288739.0,1099.0,20.0,43.0,331.0,474.0,0.0,2812.0,3655.0,1028.0,3904.0,100.0,246.0,9.0,180.0,71.0,564.0,8.0,39.0,61.0,155.0,76314.0,32.0,849.0,1663.0,102.0,3896.0,7.0,26.0,170.0,563773.0,3577.0,1164.0,186.0,662.0,16.0,1.0,17754.0,788.0,51.0,48.0,0.0,78.0,0.0,54.0,46.0,10.0,105.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1536372600000,0.0,0.0,0.0,12.0,0.0,0.0,0.0,13.0,98.0,15.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,144.0,2.0,5.0,27.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
785.0,25714.0,203.0,2913.0,1286444.0,933.0,20.0,41.0,356.0,470.0,0.0,3200.0,2857.0,998.0,3639.0,145.0,172.0,5.0,230.0,52.0,577.0,3.0,55.0,91.0,181.0,43439.0,39.0,637.0,2119.0,110.0,3459.0,9.0,40.0,36.0,566258.0,3901.0,1263.0,175.0,629.0,19.0,2.0,16913.0,1011.0,48.0,91.0,0.0,41.0,0.0,55.0,29.0,44.0,40.0,33.0,0.0,0.0,1.0,6.0,1.0,1.0,3.0,2.0,0.0,1536372900000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,127.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,122.0,3.0,1.0,17.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765.0,27079.0,250.0,2921.0,1307582.0,688.0,20.0,24.0,318.0,521.0,0.0,3724.0,3469.0,958.0,3684.0,61.0,117.0,5.0,302.0,53.0,554.0,18.0,51.0,43.0,171.0,70520.0,39.0,586.0,345.0,106.0,3796.0,7.0,73.0,45.0,554386.0,3650.0,1308.0,161.0,1096.0,16.0,3.0,14873.0,929.0,64.0,39.0,1.0,56.0,1.0,52.0,71.0,39.0,79.0,43.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,18.0,0.0,1536373200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,12.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,6.0,2.0,3.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572.0,27874.0,216.0,1305.0,1315651.0,877.0,20.0,24.0,349.0,520.0,1.0,4797.0,3181.0,1082.0,3896.0,59.0,31.0,3.0,147.0,45.0,573.0,128.0,187.0,36.0,183.0,64997.0,34.0,590.0,3163.0,140.0,3918.0,9.0,33.0,58.0,551985.0,3431.0,1276.0,133.0,527.0,9.0,1.0,13201.0,816.0,82.0,107.0,0.0,67.0,0.0,54.0,15.0,11.0,12.0,80.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,1536373500000,0.0,0.0,0.0,0.0,1.0,1.0,0.0,29.0,145.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,57.0,1.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
848.0,29447.0,194.0,3923.0,1327889.0,832.0,20.0,33.0,327.0,515.0,1.0,6051.0,2964.0,894.0,3783.0,110.0,24.0,11.0,193.0,70.0,640.0,21.0,66.0,42.0,128.0,76077.0,36.0,539.0,457.0,149.0,3552.0,19.0,0.0,27.0,541636.0,3940.0,1223.0,208.0,733.0,15.0,4.0,12907.0,875.0,73.0,10.0,1.0,116.0,2.0,49.0,51.0,33.0,20.0,101.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1536373800000,0.0,0.0,0.0,4.0,1.0,1.0,0.0,9.0,106.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,81.0,2.0,2.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
