timestamp,i01,i02,i03,i05,i06,i07,i08,i09,i12,i13,i136,i14,i15,i16,i17,i18,i19,i20,i21,i22,i23,i24,i25,i26,i27,i28,i29,i30,i31,i32,i34,i35,i36,i37,i38,i39,i41,i42,i43,i44,i45,i46,i47,i48,i49,i57,i61,i65,i66,i67,i72,i74,i75,i76,i77,i79,i80,i81,i87,i88,i89,i97,unknown,i04,i100,i101,i102,i111,i147,i59,i63,i68,i70,i82,i95,i96,i10,i104,i107,i11,i130,i132,i33,i50,i54,i64,i73,i83,i90,i53,i99,i123,i40,i52,i51,i71,i86,i91,i106,i125,i94,i98,i112,i78,i121,i117,i141,i103,i133,i84,i114,i120,i134,i109,i129,i105,i144,i122,i85,i118,i116,i140,i108,i115,i119,i58,i131,i110,i113,i56,i139,i93,i62,i128,i127,i142,i135,i126,i145,i138,i01_prediction,i02_prediction,i03_prediction,i05_prediction,i06_prediction,i07_prediction,i08_prediction,i09_prediction,i12_prediction,i13_prediction,i136_prediction,i14_prediction,i15_prediction,i16_prediction,i17_prediction,i18_prediction,i19_prediction,i20_prediction,i21_prediction,i22_prediction,i23_prediction,i24_prediction,i25_prediction,i26_prediction,i27_prediction,i28_prediction,i29_prediction,i30_prediction,i31_prediction,i32_prediction,i34_prediction,i35_prediction,i36_prediction,i37_prediction,i38_prediction,i39_prediction,i41_prediction,i42_prediction,i43_prediction,i44_prediction,i45_prediction,i46_prediction,i47_prediction,i48_prediction,i49_prediction,i57_prediction,i61_prediction,i65_prediction,i66_prediction,i67_prediction,i72_prediction,i74_prediction,i75_prediction,i76_prediction,i77_prediction,i79_prediction,i80_prediction,i81_prediction,i87_prediction,i88_prediction,i89_prediction,i97_prediction,unknown_prediction,i04_prediction,i100_prediction,i101_prediction,i102_prediction,i111_prediction,i147_prediction,i59_prediction,i63_prediction,i68_prediction,i70_prediction,i82_prediction,i95_prediction,i96_prediction,i10_prediction,i104_prediction,i107_prediction,i11_prediction,i130_prediction,i132_prediction,i33_prediction,i50_prediction,i54_prediction,i64_prediction,i73_prediction,i83_prediction,i90_prediction,i53_prediction,i99_prediction,i123_prediction,i40_prediction,i52_prediction,i51_prediction,i71_prediction,i86_prediction,i91_prediction,i106_prediction,i125_prediction,i94_prediction,i98_prediction,i112_prediction,i78_prediction,i121_prediction,i117_prediction,i141_prediction,i103_prediction,i133_prediction,i84_prediction,i114_prediction,i120_prediction,i134_prediction,i109_prediction,i129_prediction,i105_prediction,i144_prediction,i122_prediction,i85_prediction,i118_prediction,i116_prediction,i140_prediction,i108_prediction,i115_prediction,i119_prediction,i58_prediction,i131_prediction,i110_prediction,i113_prediction,i56_prediction,i139_prediction,i93_prediction,i62_prediction,i128_prediction,i127_prediction,i142_prediction,i135_prediction,i126_prediction,i145_prediction,i138_prediction
1536825300000,999.0,26430.0,240.0,1874.0,1012859.0,725.0,,19.0,303.0,534.0,1.0,2615.0,7254.0,602.0,6093.0,81.0,1682.0,12.0,99.0,44.0,436.0,12.0,27.0,40.0,162.0,48350.0,57.0,316.0,550.0,129.0,3785.0,5.0,52.0,19.0,463257.0,2528.0,1208.0,212.0,385.0,66.0,,6578.0,671.0,66.0,86.0,16.0,62.0,1.0,42.0,21.0,35.0,57.0,586.0,6.0,,,,9.0,2.0,,,,18.0,1.0,21.0,,,,,,780.0,,1.0,,,1.0,1.0,1.0,1.0,,,1.0,40.0,3.0,7.0,,,,,,,,,,,,,3.0,,,6.0,,,,,,,,4.0,9.0,,3.0,8.0,,,1.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,1454.0,26430.0,157.0,2035.0,1038724.0,725.0,,22.0,288.0,534.0,1.0,2615.0,8513.0,602.0,6093.0,81.0,1682.0,12.0,99.0,44.0,401.0,12.0,27.0,24.0,162.0,48350.0,65.0,316.0,388.0,117.0,3781.0,5.0,35.0,19.0,476215.0,2528.0,1208.0,252.0,345.0,66.0,,5311.0,671.0,85.0,86.0,2.0,62.0,1.0,42.0,62.0,35.0,57.0,586.0,3.0,,,,9.0,1.0,,,,18.0,2.0,21.0,,,,,,1609.0,,1.0,,,1.0,1.0,1.0,1.0,,,1.0,27.0,3.0,13.0,,,,,,,,,,,,,3.0,,,6.0,,,,,,,,4.0,9.0,,3.0,8.0,,,1.0,,,,,4.0,,,,,,,,,,,,,,,,,,,
1536825600000,1069.0,24603.0,218.0,3554.0,1038724.0,658.0,,22.0,317.0,340.0,,2932.0,7072.0,602.0,5557.0,134.0,1510.0,9.0,116.0,56.0,366.0,19.0,102.0,24.0,236.0,37651.0,65.0,342.0,180.0,117.0,3781.0,3.0,35.0,19.0,476215.0,2616.0,1284.0,252.0,417.0,59.0,,6159.0,831.0,85.0,103.0,,60.0,,49.0,44.0,30.0,25.0,511.0,3.0,,2.0,3.0,,1.0,,3.0,,9.0,,,,,,,26.0,1126.0,,2.0,,1.0,,1.0,,,,2.0,1.0,50.0,25.0,13.0,1.0,1.0,,,,,,,,,,,,,3.0,6.0,,,,,,,,4.0,3.0,,,4.0,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,1454.0,24603.0,157.0,2035.0,1038724.0,725.0,,22.0,288.0,340.0,,2615.0,8513.0,602.0,6076.0,48.0,1510.0,9.0,116.0,56.0,401.0,12.0,27.0,24.0,236.0,48350.0,65.0,365.0,180.0,117.0,3781.0,5.0,35.0,19.0,476215.0,2528.0,1284.0,252.0,345.0,66.0,,5311.0,671.0,85.0,86.0,,60.0,,48.0,44.0,30.0,57.0,586.0,3.0,,2.0,1.0,,1.0,,3.0,,18.0,,,,,,,26.0,1609.0,,1.0,,1.0,,1.0,,,,2.0,1.0,27.0,25.0,13.0,1.0,1.0,,,,,,,,,,,,,3.0,6.0,,,,,,,,4.0,9.0,,,4.0,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
1536825900000,1017.0,26115.0,193.0,4341.0,1034420.0,676.0,,29.0,314.0,375.0,,2430.0,6706.0,585.0,6076.0,48.0,1952.0,7.0,142.0,41.0,465.0,32.0,48.0,45.0,113.0,53485.0,74.0,365.0,1159.0,137.0,3160.0,3.0,40.0,1.0,503560.0,1897.0,1118.0,252.0,285.0,81.0,1.0,5311.0,988.0,65.0,211.0,2.0,2531.0,1.0,44.0,62.0,54.0,8.0,9.0,3.0,,,6.0,,,,,,22.0,2.0,,1.0,,,,3.0,1063.0,,,,,1.0,,,,,,2.0,20.0,6.0,6.0,,,1.0,,,,,,,,2.0,,,,9.0,6.0,,,,,,,,3.0,6.0,,16.0,16.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1454.0,26115.0,157.0,2035.0,1034420.0,676.0,,29.0,288.0,375.0,,2430.0,8513.0,585.0,6076.0,48.0,1510.0,7.0,116.0,41.0,401.0,19.0,48.0,45.0,113.0,37651.0,74.0,365.0,1159.0,117.0,3781.0,3.0,40.0,1.0,476215.0,1897.0,1284.0,252.0,285.0,81.0,1.0,5311.0,988.0,85.0,75.0,2.0,60.0,1.0,48.0,62.0,30.0,8.0,9.0,3.0,,,3.0,,,,,,22.0,2.0,,1.0,,,,3.0,1063.0,,,,,1.0,,,,,,2.0,27.0,6.0,6.0,,,1.0,,,,,,,,2.0,,,,9.0,6.0,,,,,,,,3.0,6.0,,16.0,16.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
1536826200000,1216.0,26685.0,199.0,2414.0,1022264.0,646.0,,23.0,387.0,426.0,2.0,1974.0,6218.0,622.0,5948.0,78.0,1569.0,3.0,151.0,49.0,424.0,59.0,52.0,20.0,181.0,23951.0,80.0,340.0,1086.0,212.0,3403.0,11.0,16.0,,443742.0,2159.0,1188.0,332.0,411.0,43.0,2.0,5706.0,955.0,61.0,80.0,2.0,311.0,1.0,35.0,41.0,15.0,6.0,48.0,3.0,,,2.0,1.0,,,,,15.0,,18.0,,,,,4.0,1154.0,23.0,,,,2.0,3.0,1.0,,,,3.0,53.0,8.0,9.0,16.0,,,,,,,,1.0,,,,,,4.0,6.0,,,,,,,,5.0,8.0,,,,,,1.0,,,,,8.0,,,,,3.0,,,,,,,,,,,,,,,1216.0,26685.0,157.0,2035.0,1034420.0,646.0,,29.0,288.0,426.0,1.0,1974.0,8513.0,622.0,5567.0,78.0,1510.0,7.0,142.0,49.0,401.0,59.0,52.0,45.0,113.0,47821.0,80.0,340.0,1159.0,117.0,3403.0,11.0,40.0,,476215.0,1897.0,1188.0,252.0,411.0,38.0,1.0,5706.0,955.0,85.0,75.0,2.0,311.0,1.0,48.0,41.0,15.0,6.0,48.0,3.0,,,3.0,1.0,,,,,15.0,,18.0,,,,,4.0,1154.0,23.0,,,,2.0,3.0,1.0,,,,1.0,27.0,8.0,6.0,1.0,,,,,,,,1.0,,,,,,4.0,6.0,,,,,,,,5.0,6.0,,,,,,1.0,,,,,8.0,,,,,3.0,,,,,,,,,,,,,,
1536826500000,1607.0,28406.0,338.0,3143.0,1045642.0,743.0,,28.0,361.0,382.0,,818.0,7229.0,682.0,7227.0,108.0,2296.0,6.0,104.0,56.0,335.0,33.0,24.0,19.0,187.0,47821.0,61.0,394.0,346.0,131.0,3776.0,6.0,33.0,21.0,418628.0,3192.0,1401.0,274.0,491.0,38.0,2.0,4243.0,819.0,26.0,75.0,1.0,91.0,1.0,48.0,59.0,39.0,7.0,21.0,4.0,,,3.0,1.0,,,9.0,,12.0,3.0,66.0,,,,,77.0,1485.0,7.0,2.0,,,,,,,,,,22.0,,4.0,10.0,,,,36.0,,,,1.0,,,,3.0,,3.0,6.0,,,,,,,,5.0,,,4.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1607.0,28406.0,157.0,2035.0,1045642.0,743.0,,28.0,361.0,426.0,,1974.0,8513.0,682.0,5567.0,108.0,2553.0,3.0,142.0,56.0,401.0,59.0,24.0,19.0,187.0,47821.0,61.0,340.0,346.0,117.0,3776.0,6.0,33.0,21.0,418628.0,1897.0,1401.0,274.0,491.0,38.0,1.0,4243.0,881.0,85.0,75.0,2.0,91.0,1.0,48.0,41.0,39.0,7.0,48.0,3.0,,,3.0,1.0,,,3.0,,12.0,3.0,66.0,,,,,77.0,1154.0,23.0,2.0,,,,,,,,,,27.0,,4.0,4.0,,,,36.0,,,,1.0,,,,3.0,,3.0,6.0,,,,,,,,5.0,,,4.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
1536826800000,1340.0,27854.0,192.0,1742.0,1030496.0,674.0,,26.0,412.0,330.0,,748.0,7153.0,620.0,5915.0,101.0,2553.0,8.0,81.0,58.0,490.0,6.0,21.0,41.0,178.0,24694.0,56.0,373.0,390.0,143.0,3103.0,5.0,76.0,81.0,415120.0,2803.0,1326.0,333.0,318.0,34.0,1.0,3523.0,881.0,44.0,246.0,53.0,725.0,2.0,27.0,40.0,6.0,33.0,22.0,3.0,,,2.0,5.0,,,,,18.0,,18.0,,,,,28.0,2031.0,5.0,,,1.0,,,,,,,3.0,56.0,5.0,7.0,20.0,,,,,,,,,,,,,,,6.0,,,,,,,,5.0,18.0,,2.0,,,,2.0,,,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,1340.0,28406.0,157.0,2035.0,1030496.0,674.0,,26.0,361.0,426.0,,760.0,8513.0,620.0,5567.0,108.0,2553.0,8.0,142.0,58.0,401.0,6.0,21.0,41.0,178.0,47821.0,56.0,373.0,390.0,117.0,3241.0,5.0,76.0,21.0,415120.0,2803.0,1326.0,274.0,411.0,34.0,1.0,3523.0,881.0,85.0,71.0,53.0,91.0,1.0,27.0,40.0,39.0,33.0,22.0,3.0,,,2.0,1.0,,,,,18.0,,18.0,,,,,77.0,2031.0,5.0,,,1.0,,,,,,,1.0,27.0,5.0,7.0,20.0,,,,,,,,,,,,,,,6.0,,,,,,,,5.0,18.0,,2.0,,,,2.0,,,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,
1536827100000,1100.0,29890.0,254.0,7429.0,1019907.0,579.0,,21.0,341.0,319.0,1.0,760.0,6546.0,633.0,5567.0,63.0,2044.0,8.0,86.0,58.0,401.0,14.0,21.0,19.0,130.0,32994.0,54.0,295.0,388.0,98.0,3181.0,10.0,95.0,,396312.0,2548.0,1474.0,306.0,323.0,60.0,6.0,3637.0,835.0,51.0,194.0,2.0,77.0,,39.0,41.0,1.0,78.0,49.0,1.0,,,1.0,1.0,,,3.0,,21.0,3.0,,,,,,14.0,1800.0,,,,,,,,1.0,,,6.0,27.0,29.0,,4.0,,,17.0,,,,,2.0,,,,1.0,,,3.0,,,,,2.0,,,5.0,,,,4.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1340.0,28406.0,157.0,2035.0,1030496.0,579.0,,21.0,361.0,319.0,1.0,760.0,8513.0,633.0,5567.0,78.0,2553.0,8.0,133.0,58.0,401.0,14.0,21.0,19.0,178.0,47821.0,54.0,295.0,388.0,117.0,3241.0,10.0,95.0,,415120.0,1955.0,1326.0,274.0,345.0,60.0,1.0,3523.0,835.0,51.0,71.0,2.0,60.0,,39.0,41.0,1.0,78.0,22.0,1.0,,,1.0,1.0,,,3.0,,18.0,3.0,,,,,,14.0,2031.0,,,,,,,,1.0,,,1.0,27.0,29.0,,4.0,,,17.0,,,,,2.0,,,,1.0,,,3.0,,,,,4.0,,,5.0,,,,4.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
1536827400000,1151.0,28570.0,236.0,6420.0,1028408.0,730.0,5.0,139.0,421.0,405.0,,1654.0,5783.0,650.0,5032.0,96.0,2149.0,17.0,116.0,60.0,426.0,22.0,61.0,17.0,153.0,22888.0,70.0,371.0,389.0,117.0,3638.0,6.0,102.0,34.0,400943.0,2450.0,1405.0,230.0,341.0,14.0,1.0,5289.0,854.0,85.0,71.0,4.0,53.0,2.0,52.0,42.0,24.0,7.0,27.0,,,,1.0,,,,1.0,,,,,,,,,2.0,1304.0,1.0,2.0,,15.0,,1.0,,,1.0,,2.0,61.0,23.0,5.0,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,5.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1340.0,28570.0,157.0,2035.0,1024991.0,730.0,5.0,136.0,361.0,442.0,,1654.0,5783.0,650.0,5032.0,78.0,2149.0,8.0,133.0,60.0,685.0,22.0,61.0,17.0,181.0,47821.0,70.0,371.0,388.0,117.0,3241.0,6.0,102.0,34.0,415120.0,1955.0,1358.0,230.0,345.0,14.0,1.0,4555.0,847.0,85.0,71.0,4.0,60.0,2.0,52.0,68.0,24.0,33.0,9.0,,,,1.0,,,,1.0,,,,,,,,,2.0,1175.0,1.0,2.0,,15.0,,1.0,,,1.0,,2.0,40.0,23.0,5.0,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,5.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
1536827700000,1046.0,27305.0,204.0,2035.0,1024991.0,716.0,,136.0,286.0,442.0,,2258.0,5801.0,587.0,5182.0,61.0,1452.0,3.0,133.0,74.0,577.0,27.0,76.0,18.0,197.0,44658.0,59.0,331.0,1089.0,91.0,3298.0,4.0,141.0,2.0,407093.0,2559.0,1142.0,224.0,345.0,13.0,2.0,4021.0,847.0,97.0,128.0,3.0,132.0,,36.0,68.0,41.0,12.0,9.0,1.0,,,5.0,,,,5.0,,25.0,,,,,,,10.0,1175.0,5.0,4.0,,12.0,,,,,,,,58.0,48.0,2.0,2.0,,1.0,,20.0,,,,,,2.0,,,,,,,,,,,,,2.0,2.0,,16.0,4.0,,,,,,,,3.0,,4.0,,,,,,,,,,,,,,,,,,1046.0,27305.0,157.0,2035.0,1024991.0,716.0,,136.0,361.0,442.0,,2258.0,5783.0,650.0,5182.0,78.0,1452.0,3.0,133.0,60.0,685.0,27.0,76.0,18.0,153.0,44658.0,59.0,371.0,1089.0,119.0,3241.0,6.0,141.0,2.0,415120.0,1955.0,1358.0,230.0,345.0,14.0,2.0,4555.0,847.0,97.0,128.0,4.0,132.0,,52.0,68.0,41.0,12.0,9.0,1.0,,,1.0,,,,5.0,,25.0,,,,,,,10.0,1175.0,5.0,4.0,,12.0,,,,,,,,40.0,23.0,2.0,2.0,,1.0,,20.0,,,,,,2.0,,,,,,,,,,,,,2.0,2.0,,16.0,4.0,,,,,,,,3.0,,4.0,,,,,,,,,,,,,,,,,
1536828000000,936.0,29222.0,219.0,3512.0,1021375.0,594.0,2.0,2062.0,299.0,331.0,1.0,2634.0,6529.0,571.0,5340.0,137.0,1114.0,,118.0,54.0,685.0,19.0,55.0,20.0,72.0,52420.0,39.0,375.0,770.0,120.0,3444.0,3.0,89.0,,409885.0,2046.0,1201.0,219.0,491.0,50.0,,4555.0,1030.0,67.0,284.0,6.0,2550.0,,52.0,35.0,33.0,33.0,27.0,2.0,,,1.0,2.0,,,3.0,,16.0,1.0,28.0,,,,,49.0,2066.0,1.0,6.0,1.0,16.0,3.0,1.0,,1.0,2.0,,6.0,49.0,29.0,3.0,6.0,,,,,,,,,,2.0,,,,,,,,,,4.0,,,2.0,58.0,,14.0,,,,,,,,1.0,,,,,,5.0,,,,,3.0,,,,,,,,,,1046.0,29222.0,157.0,2035.0,1024991.0,594.0,2.0,2062.0,361.0,442.0,1.0,2258.0,5783.0,571.0,5340.0,78.0,1452.0,,133.0,54.0,685.0,19.0,76.0,20.0,72.0,52420.0,59.0,375.0,770.0,119.0,3241.0,6.0,141.0,,409885.0,1955.0,1358.0,219.0,491.0,31.0,,4555.0,847.0,67.0,128.0,4.0,2550.0,,52.0,35.0,41.0,12.0,27.0,2.0,,,1.0,2.0,,,5.0,,16.0,1.0,28.0,,,,,34.0,1175.0,1.0,6.0,1.0,16.0,3.0,1.0,,1.0,1.0,,1.0,49.0,29.0,3.0,2.0,,,,,,,,,,2.0,,,,,,,,,,4.0,,,2.0,2.0,,14.0,,,,,,,,1.0,,,,,,5.0,,,,,3.0,,,,,,,,,
1536828300000,824.0,29394.0,241.0,2968.0,1024782.0,494.0,3.0,21008.0,325.0,409.0,1.0,3337.0,5783.0,681.0,5563.0,100.0,1307.0,1.0,88.0,68.0,1669.0,21.0,24.0,19.0,131.0,58467.0,35.0,339.0,151.0,103.0,3241.0,6.0,32.0,,404932.0,2415.0,1070.0,193.0,313.0,31.0,3.0,5256.0,694.0,48.0,243.0,4.0,82.0,1.0,45.0,23.0,44.0,34.0,2.0,3.0,,,5.0,,,,5.0,,12.0,,142.0,,,1.0,,34.0,1442.0,,,,3.0,,2.0,1.0,1.0,,,,26.0,15.0,2.0,1.0,1.0,,,,,,,1.0,,2.0,,3.0,,,,,,,,1.0,,,4.0,40.0,,44.0,9.0,,,,,,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,824.0,29222.0,157.0,2035.0,1024782.0,649.0,3.0,2062.0,361.0,442.0,1.0,3337.0,5783.0,681.0,5563.0,78.0,1307.0,2.0,118.0,68.0,1669.0,21.0,24.0,20.0,131.0,52420.0,35.0,339.0,7885.0,119.0,3241.0,6.0,32.0,,404932.0,1955.0,1358.0,219.0,491.0,31.0,2.0,5256.0,746.0,67.0,243.0,4.0,82.0,1.0,45.0,23.0,44.0,34.0,2.0,3.0,,,1.0,,,,5.0,,12.0,,142.0,,,1.0,,34.0,1442.0,,,,16.0,,2.0,1.0,1.0,,,,49.0,15.0,2.0,6.0,1.0,,,,,,,1.0,,2.0,,3.0,,,,,,,,1.0,,,4.0,40.0,,44.0,9.0,,,,,,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,,
1536828600000,1146.0,28532.0,171.0,1838.0,1013651.0,649.0,,13749.0,377.0,475.0,,841.0,6849.0,553.0,5280.0,78.0,1561.0,2.0,70.0,66.0,627.0,12.0,87.0,37.0,96.0,77897.0,46.0,384.0,434.0,102.0,2836.0,7.0,44.0,29.0,425016.0,2388.0,1145.0,221.0,461.0,62.0,5.0,7267.0,746.0,34.0,121.0,9.0,83.0,,49.0,86.0,32.0,43.0,8.0,3.0,,,3.0,,1.0,,1.0,,25.0,1.0,,,,1.0,,2.0,1668.0,,1.0,,6.0,,,2.0,,,,1.0,44.0,27.0,5.0,,,,,,,,,,,,,,,,,,,,4.0,,,,3.0,10.0,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146.0,29222.0,157.0,2035.0,1024782.0,649.0,,13749.0,361.0,487.0,,841.0,6849.0,553.0,5563.0,78.0,1561.0,2.0,101.0,66.0,1669.0,12.0,87.0,37.0,96.0,77897.0,46.0,339.0,7885.0,119.0,3241.0,7.0,44.0,29.0,404932.0,1955.0,1358.0,221.0,283.0,62.0,2.0,5256.0,746.0,34.0,243.0,9.0,82.0,,49.0,23.0,32.0,34.0,8.0,3.0,,,1.0,,1.0,,1.0,,25.0,3.0,,,,1.0,,34.0,1302.0,,1.0,,6.0,,,1.0,,,,1.0,44.0,27.0,5.0,,,,,,,,,,,,,,,,,,,,4.0,,,,3.0,10.0,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536828900000,980.0,27855.0,216.0,2025.0,989764.0,510.0,3.0,1108.0,337.0,487.0,,2471.0,6013.0,490.0,4640.0,114.0,1989.0,10.0,101.0,70.0,406.0,17.0,65.0,29.0,119.0,73643.0,24.0,354.0,627.0,119.0,2891.0,5.0,48.0,68.0,392217.0,2297.0,1328.0,141.0,283.0,15.0,2.0,6792.0,847.0,57.0,141.0,,402.0,3.0,43.0,42.0,29.0,30.0,2.0,2.0,,,1.0,,,,11.0,,,3.0,,,,1.0,,20.0,1368.0,,,3.0,4.0,6.0,1.0,,,3.0,,1.0,28.0,24.0,3.0,,1.0,3.0,,16.0,,,,,,,,,,,,,,,5.0,,,,2.0,7.0,,,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,980.0,27327.0,157.0,1380.0,964672.0,649.0,3.0,13749.0,361.0,487.0,,2471.0,6013.0,553.0,4640.0,78.0,1989.0,10.0,101.0,70.0,1669.0,17.0,65.0,29.0,99.0,77897.0,46.0,302.0,7885.0,119.0,3241.0,5.0,48.0,68.0,392217.0,1955.0,1358.0,219.0,283.0,15.0,2.0,6792.0,847.0,57.0,141.0,,402.0,3.0,43.0,42.0,29.0,30.0,2.0,3.0,,,1.0,,,,11.0,,,3.0,,,,1.0,,20.0,1368.0,,,3.0,6.0,6.0,1.0,,,3.0,,1.0,44.0,24.0,3.0,,1.0,3.0,,16.0,,,,,,,,,,,,,,,4.0,,,,2.0,7.0,,,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
1536829200000,1657.0,27327.0,239.0,1380.0,964672.0,730.0,18.0,584.0,361.0,399.0,2.0,1550.0,5660.0,510.0,5714.0,93.0,1687.0,2.0,85.0,60.0,1065.0,45.0,48.0,24.0,99.0,58695.0,26.0,302.0,7885.0,115.0,3122.0,3.0,62.0,,400824.0,3106.0,1638.0,121.0,461.0,17.0,1.0,9016.0,977.0,57.0,134.0,,86.0,2.0,64.0,22.0,37.0,37.0,,30.0,,,4.0,2.0,2.0,,26.0,,19.0,2.0,52.0,,,,,14.0,1302.0,14.0,,4.0,5.0,,,,2.0,,,3.0,40.0,48.0,2.0,5.0,1.0,,,,,,5.0,,,,1.0,5.0,,,6.0,,,,,,,,3.0,1.0,,5.0,5.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,980.0,27327.0,157.0,1380.0,964672.0,730.0,18.0,584.0,361.0,399.0,2.0,1550.0,6849.0,510.0,4640.0,85.0,1504.0,2.0,85.0,60.0,1669.0,45.0,48.0,24.0,99.0,58695.0,26.0,302.0,7885.0,119.0,3241.0,5.0,62.0,,400824.0,1955.0,1358.0,121.0,283.0,17.0,1.0,9016.0,847.0,57.0,141.0,,435.0,3.0,43.0,22.0,37.0,37.0,,30.0,,,1.0,2.0,1.0,,26.0,,19.0,3.0,52.0,,,,,14.0,1346.0,1.0,,4.0,5.0,,,,2.0,,,1.0,40.0,48.0,2.0,1.0,1.0,,,,,,5.0,,,,1.0,5.0,,,6.0,,,,,,,,3.0,1.0,,5.0,5.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
1536829500000,1214.0,27535.0,200.0,1454.0,959361.0,713.0,1.0,19.0,321.0,501.0,1.0,1712.0,5650.0,722.0,5478.0,85.0,1504.0,7.0,143.0,50.0,1013.0,48.0,26.0,28.0,126.0,56549.0,47.0,420.0,13562.0,145.0,2833.0,6.0,65.0,45.0,385103.0,2910.0,1358.0,130.0,309.0,12.0,1.0,7300.0,831.0,76.0,142.0,1.0,435.0,2.0,94.0,28.0,23.0,16.0,1.0,7.0,,,4.0,4.0,,,9.0,,12.0,,,10.0,,,,12.0,1346.0,1.0,,,2.0,,,,,,,,24.0,13.0,9.0,1.0,1.0,1.0,,19.0,,,2.0,,,,,,,,6.0,7.0,,,,,,,4.0,13.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,1214.0,26268.0,157.0,2826.0,959361.0,713.0,1.0,584.0,361.0,501.0,1.0,1712.0,5993.0,510.0,5093.0,85.0,1695.0,7.0,143.0,50.0,1669.0,45.0,48.0,48.0,126.0,56549.0,47.0,302.0,7885.0,145.0,3241.0,6.0,39.0,20.0,385103.0,1955.0,1358.0,130.0,517.0,15.0,1.0,7300.0,831.0,82.0,136.0,1.0,435.0,4.0,34.0,28.0,23.0,16.0,1.0,7.0,,,1.0,4.0,,,26.0,,12.0,,,10.0,,,,12.0,1346.0,1.0,,,2.0,,,,,,,,24.0,13.0,9.0,1.0,1.0,1.0,,19.0,,,5.0,,,,,,,,6.0,7.0,,,,,,,4.0,13.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
1536829800000,993.0,26268.0,179.0,1509.0,964970.0,480.0,14.0,30.0,419.0,466.0,1.0,1590.0,5993.0,635.0,5093.0,165.0,1695.0,5.0,161.0,62.0,769.0,32.0,28.0,48.0,88.0,64226.0,37.0,369.0,10515.0,92.0,2867.0,11.0,39.0,20.0,368437.0,2454.0,1133.0,120.0,517.0,15.0,2.0,8027.0,874.0,82.0,136.0,,18.0,4.0,34.0,45.0,23.0,15.0,,,,,1.0,1.0,,,,,19.0,14.0,,,,,,19.0,1887.0,,1.0,1.0,16.0,,,4.0,,,5.0,1.0,24.0,17.0,13.0,1.0,,2.0,,,,,,,,,,,,,8.0,,,,,,,,4.0,2.0,,,5.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1214.0,26268.0,157.0,2826.0,964970.0,642.0,14.0,22.0,361.0,466.0,1.0,1712.0,5993.0,635.0,5093.0,85.0,1695.0,7.0,161.0,62.0,1669.0,32.0,32.0,48.0,88.0,64226.0,47.0,411.0,7885.0,92.0,3241.0,6.0,39.0,20.0,368437.0,1955.0,1133.0,130.0,517.0,15.0,1.0,8027.0,831.0,82.0,136.0,,435.0,4.0,34.0,45.0,23.0,16.0,,,,,1.0,1.0,,,,,19.0,14.0,,,,,,19.0,1887.0,,1.0,4.0,16.0,,,4.0,,,5.0,1.0,24.0,17.0,13.0,1.0,,2.0,,,,,,,,,,,,,8.0,,,,,,,,4.0,2.0,,,4.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
